@rel(Associated_To)
@from(EVC)key|@to(EVCNode)key
VPLS:184585|12.82.104.16/VPLS:184585
VPWS:154898|12.82.55.3/VPWS:154898
VPLS:117118|12.82.118.14/VPLS:117118
VPWS:87362|12.82.104.9/VPWS:87362
VPLS:147532|12.82.96.3/VPLS:147532
VPWS:175219|12.82.86.22/VPWS:175219
VPLS:182708|12.82.116.1/VPLS:182708
VPWS:165384|12.82.86.14/VPWS:165384
VPWS:116383|12.82.114.10/VPWS:116383
VPLS:52683|12.80.72.121/VPLS:52683
VPWS:170921|12.82.118.18/VPWS:170921
VPWS:110882|12.82.86.21/VPWS:110882
VPWS:125857|12.82.24.61/VPWS:125857
VPWS:169000|12.82.40.82/VPWS:169000
21326:77912|32.119.200.248/21326:77912
VPWS:82710|12.82.16.50/VPWS:82710
VPLS:63726|10.204.90.155/VPLS:63726
VPWS:114880|12.82.0.46/VPWS:114880
VPWS:84470|12.82.16.40/VPWS:84470
21302:30377|165.87.253.155/21302:30377
VPLS:109695|12.82.78.1/VPLS:109695
VPWS:108502|12.82.109.2/VPWS:108502
VPLS:130819|12.82.16.68/VPLS:130819
VPWS:152758|12.82.118.5/VPWS:152758
VPWS:151718|12.82.40.111/VPWS:151718
VPWS:90509|12.82.0.50/VPWS:90509
VPLS:29572|143.0.68.230/VPLS:29572
VPWS:89940|12.82.114.11/VPWS:89940
VPWS:139633|12.82.0.101/VPWS:139633
VPLS:28439|149.0.3.203/VPLS:28439
VPWS:167910|12.82.24.45/VPWS:167910
VPLS:174776|12.82.32.76/VPLS:174776
VPWS:156133|12.82.16.93/VPWS:156133
VPWS:92349|12.82.100.19/VPWS:92349
VPWS:85245|12.82.40.94/VPWS:85245
VPWS:166091|12.82.8.76/VPWS:166091
VPWS:101409|12.82.104.6/VPWS:101409
VPWS:140130|12.82.118.6/VPWS:140130
13979:7274|12.122.215.1/13979:7274
VPLS:61687|12.82.114.8/VPLS:61687
VPWS:182687|12.82.66.27/VPWS:182687
VPWS:87839|12.82.114.11/VPWS:87839
VPWS:128990|12.82.40.96/VPWS:128990
VPWS:95421|12.82.100.20/VPWS:95421
VPLS:53708|12.82.86.14/VPLS:53708
VPLS:109951|12.82.78.1/VPLS:109951
VPWS:179796|12.82.24.49/VPWS:179796
VPWS:164011|12.82.8.93/VPWS:164011
VPWS:78691|12.82.86.21/VPWS:78691
VPWS:155247|12.82.86.27/VPWS:155247
VPLS:118198|12.82.110.4/VPLS:118198
VPWS:126413|12.82.24.62/VPWS:126413
VPLS:145294|12.82.16.67/VPLS:145294
13979:26771|12.122.215.53/13979:26771
VPLS:55891|12.82.0.44/VPLS:55891
VPWS:75330|12.82.72.19/VPWS:75330
VPWS:159567|12.82.76.21/VPWS:159567
VPWS:121940|12.82.24.54/VPWS:121940
VPWS:86217|12.82.24.49/VPWS:86217
VPWS:147309|12.82.76.21/VPWS:147309
VPWS:93605|12.82.0.71/VPWS:93605
VPLS:122171|12.82.66.22/VPLS:122171
VPLS:28743|149.0.3.202/VPLS:28743
13979:7301|12.122.215.10/13979:7301
VPLS:142563|12.82.48.64/VPLS:142563
VPWS:158327|12.82.82.29/VPWS:158327
VPWS:168684|12.82.16.100/VPWS:168684
VPWS:25507|149.9.0.27/VPWS:25507
VPWS:167719|12.82.8.79/VPWS:167719
VPLS:116770|12.82.86.26/VPLS:116770
VPWS:173636|12.82.8.76/VPWS:173636
VPWS:176963|12.82.24.49/VPWS:176963
VPLS:169196|12.82.56.10/VPLS:169196
VPLS:152221|12.82.82.28/VPLS:152221
VPWS:83749|12.82.104.3/VPWS:83749
VPWS:155727|12.82.98.13/VPWS:155727
VPLS:123878|12.82.80.26/VPLS:123878
VPLS:59519|12.82.74.24/VPLS:59519
VPLS:155347|12.82.88.20/VPLS:155347
VPWS:110036|12.82.8.60/VPWS:110036
VPWS:78336|12.82.114.11/VPWS:78336
VPWS:64764|12.82.114.8/VPWS:64764
13979:3589|12.122.215.13/13979:3589
VPWS:124843|12.82.118.7/VPWS:124843
VPLS:28844|143.0.68.168/VPLS:28844
VPLS:168138|12.82.96.2/VPLS:168138
VPWS:146542|12.82.24.61/VPWS:146542
VPLS:160220|12.82.0.93/VPLS:160220
VPWS:73037|12.82.8.69/VPWS:73037
VPLS:104739|12.82.127.129/VPLS:104739
VPWS:126943|12.82.40.91/VPWS:126943
VPWS:92853|12.82.88.20/VPWS:92853
VPWS:173203|12.82.102.26/VPWS:173203
VPWS:139742|12.82.104.6/VPWS:139742
VPLS:64588|12.82.114.10/VPLS:64588
VPLS:96944|12.82.62.3/VPLS:96944
VPWS:171503|12.82.0.62/VPWS:171503
VPLS:108871|12.82.8.80/VPLS:108871
VPLS:155441|12.82.122.3/VPLS:155441
VPLS:130134|12.82.16.67/VPLS:130134
13979:116|12.122.215.18/13979:116
VPWS:142872|12.82.8.76/VPWS:142872
VPWS:85130|12.82.104.9/VPWS:85130
VPWS:152374|12.82.16.50/VPWS:152374
VPLS:131097|12.82.8.10/VPLS:131097
VPWS:93967|12.82.16.73/VPWS:93967
VPWS:130905|12.82.16.50/VPWS:130905
VPWS:92416|12.82.104.3/VPWS:92416
VPWS:132485|12.82.0.45/VPWS:132485
VPLS:144341|12.82.16.68/VPLS:144341
VPLS:24073|192.168.113.147/VPLS:24073
VPWS:89835|12.82.8.55/VPWS:89835
VPWS:135059|12.82.56.2/VPWS:135059
VPWS:184842|12.82.8.54/VPWS:184842
VPWS:166323|12.82.56.4/VPWS:166323
VPWS:112175|12.82.104.20/VPWS:112175
VPLS:24237|10.204.66.99/VPLS:24237
VPWS:153089|12.82.70.29/VPWS:153089
VPWS:80519|12.82.40.111/VPWS:80519
VPWS:150564|12.82.72.24/VPWS:150564
VPLS:63068|12.82.0.46/VPLS:63068
VPWS:122223|12.82.96.21/VPWS:122223
VPWS:77572|12.82.16.40/VPWS:77572
VPWS:87819|12.82.8.67/VPWS:87819
VPWS:111523|12.82.104.22/VPWS:111523
VPWS:96206|12.82.118.6/VPWS:96206
VPWS:29274|10.204.132.79/VPWS:29274
VPWS:114690|12.82.24.61/VPWS:114690
VPLS:116785|12.82.100.8/VPLS:116785
VPWS:133502|12.82.24.57/VPWS:133502
VPWS:78753|12.82.118.5/VPWS:78753
VPWS:103373|12.82.66.22/VPWS:103373
VPLS:109802|12.82.116.2/VPLS:109802
VPLS:174578|12.82.82.27/VPLS:174578
VPWS:118293|12.82.114.7/VPWS:118293
L2CKT:27593|10.204.84.246/L2CKT:27593
VPWS:175544|12.82.0.71/VPWS:175544
VPWS:147580|12.82.0.76/VPWS:147580
VPLS:118185|12.82.114.11/VPLS:118185
VPWS:73473|12.82.114.11/VPWS:73473
VPWS:80050|12.82.80.14/VPWS:80050
VPWS:93842|12.82.100.19/VPWS:93842
VPLS:150456|12.82.56.6/VPLS:150456
VPLS:149940|12.82.94.17/VPLS:149940
L2CKT:28065|192.168.113.165/L2CKT:28065
VPWS:113473|12.82.104.25/VPWS:113473
VPWS:143073|12.82.118.2/VPWS:143073
VPLS:126588|12.82.0.46/VPLS:126588
L2CKT:24012|10.204.8.131/L2CKT:24012
VPWS:99395|12.82.118.5/VPWS:99395
VPWS:57792|12.82.114.11/VPWS:57792
VPWS:111181|12.82.16.57/VPWS:111181
VPWS:113708|12.82.40.102/VPWS:113708
VPLS:163886|12.82.8.10/VPLS:163886
VPWS:106349|12.82.78.20/VPWS:106349
13979:158273|12.122.215.68/13979:158273
VPLS:107811|12.82.40.108/VPLS:107811
VPLS:132348|12.82.122.3/VPLS:132348
VPWS:129463|12.82.0.69/VPWS:129463
VPWS:112578|12.82.66.22/VPWS:112578
13979:92199:557737|12.122.215.42/13979:92199:557737
VPLS:138991|12.82.16.68/VPLS:138991
VPWS:157559|12.82.60.28/VPWS:157559
VPWS:153948|12.82.8.77/VPWS:153948
VPWS:99701|12.82.66.22/VPWS:99701
VPWS:184240|12.82.118.16/VPWS:184240
VPLS:116920|12.82.110.4/VPLS:116920
VPWS:143702|12.82.72.19/VPWS:143702
VPWS:114184|12.82.94.18/VPWS:114184
VPLS:150111|1.2.3.4/VPLS:150111
VPWS:135892|12.82.78.21/VPWS:135892
13979:6574|12.122.215.16/13979:6574
VPWS:29305|10.204.10.114/VPWS:29305
VPWS:140413|12.82.72.18/VPWS:140413
VPWS:132580|12.82.100.5/VPWS:132580
VPWS:164986|12.82.72.18/VPWS:164986
VPWS:155187|12.82.80.14/VPWS:155187
VPWS:82015|12.82.114.11/VPWS:82015
VPWS:140843|12.82.0.84/VPWS:140843
VPWS:161790|12.82.70.31/VPWS:161790
VPWS:133792|12.82.90.10/VPWS:133792
VPWS:72630|12.82.86.14/VPWS:72630
VPWS:163452|12.82.104.10/VPWS:163452
VPWS:146925|12.82.98.18/VPWS:146925
VPWS:172072|12.82.72.25/VPWS:172072
VPWS:81635|12.82.56.1/VPWS:81635
VPLS:110682|12.82.102.1/VPLS:110682
L2CKT:28065|10.144.0.137/L2CKT:28065
VPWS:106630|12.82.8.69/VPWS:106630
VPLS:105620|12.82.40.118/VPLS:105620
VPWS:145385|12.82.118.6/VPWS:145385
VPWS:170507|12.82.40.133/VPWS:170507
VPWS:121794|12.82.76.21/VPWS:121794
VPLS:117381|12.82.112.1/VPLS:117381
VPWS:78978|12.82.118.2/VPWS:78978
VPLS:158298|12.82.8.61/VPLS:158298
VPLS:134528|12.82.102.1/VPLS:134528
VPWS:173946|12.82.40.133/VPWS:173946
VPWS:142238|12.82.90.15/VPWS:142238
VPLS:146098|12.82.126.192/VPLS:146098
VPLS:175652|12.82.60.30/VPLS:175652
21326:31693|32.119.202.249/21326:31693
13979:158|12.122.215.8/13979:158
VPWS:174646|12.82.72.21/VPWS:174646
VPLS:123167|12.82.102.2/VPLS:123167
VPWS:82829|12.82.104.16/VPWS:82829
VPLS:105492|12.82.40.122/VPLS:105492
VPWS:96526|12.82.118.21/VPWS:96526
VPWS:163483|12.82.96.20/VPWS:163483
VPLS:114420|12.82.24.1/VPLS:114420
VPWS:99600|12.82.82.21/VPWS:99600
L2CKT:28294|149.0.3.222/L2CKT:28294
VPLS:134970|12.82.102.21/VPLS:134970
VPWS:166926|12.82.118.25/VPWS:166926
VPLS:114596|12.82.110.4/VPLS:114596
VPWS:171920|12.82.24.61/VPWS:171920
VPWS:138524|12.82.0.62/VPWS:138524
VPLS:124667|12.82.8.86/VPLS:124667
VPLS:149562|12.82.16.68/VPLS:149562
VPWS:155494|12.82.100.7/VPWS:155494
VPLS:143663|12.82.80.23/VPLS:143663
VPWS:75786|12.82.90.13/VPWS:75786
VPLS:174745|12.82.16.40/VPLS:174745
VPWS:84194|12.82.114.10/VPWS:84194
VPWS:151656|12.82.98.18/VPWS:151656
VPWS:160534|12.82.94.18/VPWS:160534
VPLS:127537|12.82.106.10/VPLS:127537
21326:31893|165.87.250.169/21326:31893
VPLS:167710|12.82.114.19/VPLS:167710
VPWS:123556|12.82.40.97/VPWS:123556
VPWS:129646|12.82.24.62/VPWS:129646
VPLS:177235|12.82.16.40/VPLS:177235
VPWS:70896|12.82.114.11/VPWS:70896
VPWS:106253|12.82.109.2/VPWS:106253
VPLS:153129|12.82.112.2/VPLS:153129
VPLS:175742|12.82.8.100/VPLS:175742
VPWS:161375|12.82.86.24/VPWS:161375
L2CKT:32162|10.204.144.69/L2CKT:32162
VPWS:148127|12.82.74.25/VPWS:148127
VPWS:166497|12.82.60.22/VPWS:166497
VPWS:132703|12.82.16.65/VPWS:132703
VPLS:107054|12.82.24.30/VPLS:107054
VPWS:173342|12.82.8.76/VPWS:173342
VPWS:135592|12.82.24.61/VPWS:135592
VPWS:119381|12.82.96.20/VPWS:119381
VPWS:67056|12.82.86.24/VPWS:67056
13979:145542|12.122.215.4/13979:145542
VPWS:136253|12.82.96.18/VPWS:136253
VPLS:118412|12.82.40.108/VPLS:118412
VPLS:174061|12.82.122.3/VPLS:174061
VPLS:106648|12.82.110.5/VPLS:106648
VPLS:167374|12.82.16.50/VPLS:167374
VPWS:135118|12.82.118.17/VPWS:135118
VPWS:148996|12.82.80.15/VPWS:148996
VPWS:87961|12.82.114.10/VPWS:87961
VPLS:156756|12.82.102.25/VPLS:156756
VPWS:156960|12.82.90.11/VPWS:156960
VPLS:111821|12.82.86.14/VPLS:111821
VPWS:79227|12.82.80.16/VPWS:79227
VPLS:141882|12.82.0.74/VPLS:141882
VPLS:131759|12.82.16.68/VPLS:131759
VPWS:185453|12.82.66.27/VPWS:185453
VPLS:183134|12.82.92.30/VPLS:183134
VPWS:171582|12.82.90.19/VPWS:171582
VPLS:115603|12.82.102.1/VPLS:115603
VPLS:116591|12.82.60.18/VPLS:116591
VPWS:169373|12.82.0.52/VPWS:169373
VPLS:157549|12.82.0.98/VPLS:157549
VPWS:132842|12.82.0.74/VPWS:132842
VPLS:110016|12.82.116.2/VPLS:110016
VPWS:178087|12.82.114.11/VPWS:178087
VPWS:119420|12.82.102.27/VPWS:119420
VPWS:65858|12.82.0.46/VPWS:65858
VPWS:71731|12.82.16.57/VPWS:71731
VPLS:170132|12.82.32.76/VPLS:170132
VPWS:133569|12.82.56.1/VPWS:133569
VPWS:151706|12.82.114.10/VPWS:151706
VPLS:171112|12.82.110.4/VPLS:171112
VPLS:177267|12.82.40.124/VPLS:177267
VPWS:106486|12.82.16.100/VPWS:106486
VPWS:144747|12.82.60.17/VPWS:144747
VPWS:145339|12.82.86.22/VPWS:145339
VPLS:107151|12.82.110.4/VPLS:107151
VPWS:73673|12.82.74.28/VPWS:73673
VPLS:159195|12.82.24.65/VPLS:159195
VPWS:121288|12.82.60.27/VPWS:121288
VPLS:137794|12.82.125.192/VPLS:137794
VPLS:158965|12.82.70.31/VPLS:158965
VPWS:172838|12.82.40.126/VPWS:172838
VPWS:73435|12.82.66.22/VPWS:73435
VPLS:57651|12.82.114.8/VPLS:57651
VPLS:53031|12.82.0.58/VPLS:53031
VPWS:118919|12.82.90.18/VPWS:118919
VPWS:153410|12.82.114.11/VPWS:153410
VPWS:122739|12.82.60.17/VPWS:122739
VPWS:173378|12.82.96.26/VPWS:173378
VPWS:91811|12.82.16.65/VPWS:91811
VPWS:148902|12.82.70.31/VPWS:148902
VPWS:155580|12.82.16.76/VPWS:155580
VPLS:183728|12.82.127.128/VPLS:183728
VPWS:87541|12.82.74.25/VPWS:87541
VPWS:157210|12.82.16.83/VPWS:157210
VPLS:127526|12.82.102.1/VPLS:127526
VPWS:88738|12.82.72.18/VPWS:88738
VPWS:111620|12.82.40.111/VPWS:111620
VPLS:145111|12.82.110.1/VPLS:145111
VPWS:156925|12.82.96.21/VPWS:156925
VPWS:119196|12.82.76.28/VPWS:119196
VPLS:109290|12.82.40.80/VPLS:109290
VPWS:139022|12.82.118.16/VPWS:139022
VPWS:82619|12.82.74.25/VPWS:82619
VPLS:64417|12.82.16.58/VPLS:64417
VPLS:117016|12.82.118.15/VPLS:117016
VPWS:70304|12.82.114.10/VPWS:70304
VPWS:27786|149.0.3.222/VPWS:27786
VPLS:133417|12.82.16.79/VPLS:133417
VPWS:94269|12.82.76.25/VPWS:94269
VPWS:100150|12.82.118.1/VPWS:100150
VPWS:72117|12.82.86.23/VPWS:72117
VPLS:138563|12.82.16.76/VPLS:138563
VPWS:182042|12.82.40.125/VPWS:182042
VPWS:84339|12.82.74.29/VPWS:84339
VPLS:108415|12.82.100.5/VPLS:108415
VPLS:138259|12.82.70.30/VPLS:138259
VPWS:126091|12.82.56.1/VPWS:126091
13979:7685|12.122.215.1/13979:7685
VPLS:109340|12.82.78.18/VPLS:109340
VPWS:134455|12.82.96.22/VPWS:134455
VPLS:112304|12.82.118.15/VPLS:112304
VPLS:156682|12.82.74.29/VPLS:156682
VPWS:109508|12.82.66.22/VPWS:109508
VPWS:49489|12.82.114.8/VPWS:49489
VPWS:128437|12.82.24.54/VPWS:128437
VPWS:107277|12.82.74.25/VPWS:107277
VPWS:77544|12.82.114.15/VPWS:77544
VPWS:144593|12.82.40.96/VPWS:144593
VPWS:179678|12.82.114.7/VPWS:179678
VPLS:65495|12.82.0.2/VPLS:65495
VPLS:106118|1.2.3.4/VPLS:106118
VPWS:83265|12.82.74.25/VPWS:83265
VPLS:165744|12.82.8.73/VPLS:165744
VPWS:161306|12.82.0.74/VPWS:161306
VPLS:169230|12.82.96.22/VPLS:169230
VPLS:104985|12.82.16.62/VPLS:104985
VPWS:126483|12.82.24.62/VPWS:126483
VPWS:114692|12.82.24.62/VPWS:114692
VPWS:112689|12.82.66.22/VPWS:112689
VPLS:158419|12.82.0.58/VPLS:158419
VPLS:62945|12.82.114.9/VPLS:62945
VPWS:124723|12.82.56.4/VPWS:124723
VPWS:27280|10.0.38.74/VPWS:27280
VPWS:115756|12.82.98.14/VPWS:115756
VPWS:143254|12.82.82.26/VPWS:143254
VPLS:116583|1.2.3.4/VPLS:116583
VPWS:44660|12.82.16.100/VPWS:44660
VPLS:147036|12.82.40.101/VPLS:147036
VPWS:118864|12.82.8.69/VPWS:118864
VPLS:140111|12.82.78.30/VPLS:140111
VPWS:164403|12.82.16.83/VPWS:164403
VPLS:67270|12.82.72.23/VPLS:67270
VPWS:103005|12.82.118.6/VPWS:103005
VPLS:50424|12.82.40.119/VPLS:50424
VPWS:93291|12.82.100.19/VPWS:93291
VPLS:182656|12.82.40.112/VPLS:182656
VPLS:33910|10.204.12.141/VPLS:33910
VPWS:175438|12.82.76.27/VPWS:175438
13979:143709|12.122.215.33/13979:143709
VPLS:107816|12.82.40.109/VPLS:107816
VPWS:119426|12.82.16.58/VPWS:119426
VPWS:166131|12.82.8.55/VPWS:166131
VPWS:54527|12.82.114.8/VPWS:54527
VPLS:185308|12.82.122.4/VPLS:185308
VPWS:151979|12.82.0.69/VPWS:151979
VPWS:30552|143.0.68.184/VPWS:30552
VPWS:75124|12.82.74.26/VPWS:75124
VPLS:157515|12.82.24.70/VPLS:157515
VPWS:72516|12.82.74.3/VPWS:72516
VPWS:134057|12.82.60.18/VPWS:134057
VPWS:88917|12.82.62.1/VPWS:88917
VPLS:144255|12.82.0.71/VPLS:144255
VPLS:131566|12.82.70.31/VPLS:131566
VPWS:74302|12.82.8.60/VPWS:74302
21302:27508|32.119.213.255/21302:27508
VPWS:113005|12.82.102.2/VPWS:113005
VPLS:131784|12.82.114.15/VPLS:131784
VPWS:121378|12.82.96.21/VPWS:121378
VPWS:173308|12.82.8.94/VPWS:173308
VPWS:170407|12.82.96.22/VPWS:170407
L2CKT:30521|10.204.132.81/L2CKT:30521
VPLS:145274|12.82.0.75/VPLS:145274
VPLS:138173|12.82.40.110/VPLS:138173
VPWS:153509|12.82.40.124/VPWS:153509
VPLS:114248|12.82.40.110/VPLS:114248
VPWS:110755|12.82.72.24/VPWS:110755
VPWS:99469|12.82.96.6/VPWS:99469
VPLS:30047|10.204.132.140/VPLS:30047
VPWS:168797|12.82.32.75/VPWS:168797
VPWS:155593|12.82.16.58/VPWS:155593
VPWS:74771|12.82.114.11/VPWS:74771
VPWS:99965|12.82.8.61/VPWS:99965
VPWS:98421|12.82.114.10/VPWS:98421
VPWS:119108|12.82.90.18/VPWS:119108
VPLS:155881|12.82.8.69/VPLS:155881
VPWS:102394|12.82.24.45/VPWS:102394
VPLS:126295|12.82.78.1/VPLS:126295
VPWS:128431|12.82.118.6/VPWS:128431
VPLS:126565|12.82.70.31/VPLS:126565
VPLS:136085|12.82.40.110/VPLS:136085
VPWS:95606|12.82.114.10/VPWS:95606
VPWS:180823|12.82.24.78/VPWS:180823
VPWS:118294|12.82.104.25/VPWS:118294
VPWS:87179|12.82.104.3/VPWS:87179
VPWS:107365|12.82.56.3/VPWS:107365
VPLS:138163|12.82.70.31/VPLS:138163
VPLS:144871|12.82.24.68/VPLS:144871
VPLS:127918|12.82.16.76/VPLS:127918
VPWS:81549|12.82.8.59/VPWS:81549
VPLS:110159|12.82.109.3/VPLS:110159
VPWS:169922|12.82.76.24/VPWS:169922
VPLS:170895|12.82.16.62/VPLS:170895
VPWS:83761|12.82.104.16/VPWS:83761
VPWS:70899|12.82.76.18/VPWS:70899
VPWS:173913|12.82.16.40/VPWS:173913
VPLS:130024|12.82.102.23/VPLS:130024
VPWS:96232|12.82.104.20/VPWS:96232
VPLS:65437|12.82.114.12/VPLS:65437
VPLS:128164|12.82.0.2/VPLS:128164
VPLS:114492|12.82.78.28/VPLS:114492
VPWS:133698|12.82.104.21/VPWS:133698
VPLS:148210|12.82.8.60/VPLS:148210
VPWS:101663|12.82.102.26/VPWS:101663
VPWS:170716|12.82.74.30/VPWS:170716
VPWS:183224|12.82.16.91/VPWS:183224
VPWS:123331|12.82.40.114/VPWS:123331
VPWS:162174|12.82.63.1/VPWS:162174
VPWS:157047|12.82.24.61/VPWS:157047
VPWS:83384|12.82.80.21/VPWS:83384
VPWS:164737|12.82.16.94/VPWS:164737
VPLS:109416|12.82.114.17/VPLS:109416
VPWS:80364|12.82.114.11/VPWS:80364
VPLS:78159|12.82.0.71/VPLS:78159
VPWS:131679|12.82.90.19/VPWS:131679
VPWS:142024|12.82.16.50/VPWS:142024
VPLS:57834|12.82.114.8/VPLS:57834
VPLS:123588|12.82.24.55/VPLS:123588
VPWS:91205|12.82.0.2/VPWS:91205
VPLS:63158|12.82.96.6/VPLS:63158
VPWS:71567|12.82.66.22/VPWS:71567
VPLS:178461|12.82.32.75/VPLS:178461
VPWS:178409|12.82.0.47/VPWS:178409
VPLS:69012|12.82.40.101/VPLS:69012
VPWS:121855|12.82.114.6/VPWS:121855
VPLS:64286|12.82.0.56/VPLS:64286
VPWS:88551|12.82.16.40/VPWS:88551
VPWS:157926|12.82.72.25/VPWS:157926
VPLS:186111|12.82.24.1/VPLS:186111
VPLS:166560|12.82.16.67/VPLS:166560
VPLS:118392|12.82.66.1/VPLS:118392
VPWS:128292|12.82.0.86/VPWS:128292
13979:53298|12.122.215.18/13979:53298
VPWS:77377|12.82.80.21/VPWS:77377
VPWS:166030|12.82.114.26/VPWS:166030
VPLS:150877|12.82.0.69/VPLS:150877
VPLS:186223|12.82.114.23/VPLS:186223
VPLS:116895|12.82.118.11/VPLS:116895
VPWS:140832|12.82.16.50/VPWS:140832
VPWS:157821|12.82.72.19/VPWS:157821
13979:161566|12.122.215.53/13979:161566
VPWS:93524|12.82.104.10/VPWS:93524
VPLS:143998|12.82.102.22/VPLS:143998
VPWS:182985|12.82.56.2/VPWS:182985
VPWS:136004|12.82.100.19/VPWS:136004
VPLS:150585|12.82.102.25/VPLS:150585
VPWS:143244|12.82.82.24/VPWS:143244
13979:108919:544556|12.122.215.18/13979:108919:544556
VPWS:120923|12.82.40.91/VPWS:120923
VPLS:108343|12.82.114.13/VPLS:108343
VPLS:108020|12.82.92.25/VPLS:108020
VPWS:72178|12.82.86.14/VPWS:72178
VPLS:107787|12.82.8.69/VPLS:107787
VPLS:176908|12.82.96.2/VPLS:176908
VPLS:167329|12.82.0.86/VPLS:167329
VPLS:137853|12.82.16.65/VPLS:137853
VPLS:161319|12.82.40.108/VPLS:161319
VPWS:91627|12.82.56.1/VPWS:91627
VPWS:125224|12.82.0.45/VPWS:125224
VPWS:160077|12.82.76.26/VPWS:160077
VPLS:150586|12.82.102.24/VPLS:150586
VPWS:113510|12.82.24.61/VPWS:113510
VPWS:178765|12.82.98.17/VPWS:178765
VPWS:99873|12.82.104.9/VPWS:99873
VPWS:86345|12.82.114.11/VPWS:86345
VPLS:148521|12.82.40.110/VPLS:148521
VPLS:112001|12.82.118.19/VPLS:112001
VPWS:79901|12.82.80.14/VPWS:79901
VPLS:130547|12.82.16.68/VPLS:130547
VPWS:143096|12.82.118.2/VPWS:143096
21326:53484|165.87.125.233/21326:53484
VPWS:95645|12.82.114.10/VPWS:95645
VPLS:95775|12.82.24.1/VPLS:95775
VPLS:106655|12.82.24.55/VPLS:106655
VPLS:109583|12.82.92.25/VPLS:109583
VPWS:135546|12.82.0.74/VPWS:135546
VPLS:173250|12.82.122.4/VPLS:173250
VPWS:120345|12.82.24.62/VPWS:120345
VPWS:175189|12.82.8.58/VPWS:175189
VPLS:156369|12.82.118.5/VPLS:156369
VPWS:112241|12.82.74.26/VPWS:112241
VPWS:138674|12.82.86.27/VPWS:138674
VPLS:141317|12.82.16.70/VPLS:141317
VPLS:138528|12.82.0.73/VPLS:138528
VPWS:89786|12.82.118.5/VPWS:89786
VPLS:174253|12.82.16.94/VPLS:174253
VPWS:148286|12.82.102.24/VPWS:148286
VPLS:174038|12.82.114.10/VPLS:174038
VPWS:143072|12.82.16.64/VPWS:143072
VPLS:119234|12.82.16.58/VPLS:119234
VPWS:88118|12.82.8.54/VPWS:88118
VPWS:166223|12.82.114.8/VPWS:166223
VPLS:165247|12.82.125.192/VPLS:165247
VPLS:163357|12.82.0.72/VPLS:163357
VPWS:111350|12.82.98.14/VPWS:111350
VPWS:152615|12.82.8.64/VPWS:152615
VPLS:139932|12.82.106.3/VPLS:139932
VPLS:128989|12.82.0.71/VPLS:128989
VPWS:164432|12.82.40.108/VPWS:164432
VPWS:77348|12.82.74.25/VPWS:77348
VPLS:66035|12.82.114.10/VPLS:66035
VPLS:160835|12.82.70.31/VPLS:160835
VPWS:182729|12.82.118.17/VPWS:182729
VPWS:72182|12.82.72.19/VPWS:72182
VPWS:126170|12.82.24.52/VPWS:126170
VPLS:160511|12.82.102.25/VPLS:160511
VPWS:98556|12.82.16.50/VPWS:98556
VPWS:112638|12.82.72.24/VPWS:112638
VPLS:129955|12.82.40.124/VPLS:129955
VPWS:172086|12.82.94.18/VPWS:172086
VPWS:113232|12.82.16.65/VPWS:113232
VPWS:119730|12.82.24.61/VPWS:119730
VPWS:23772|10.204.82.198/VPWS:23772
VPWS:121654|12.82.76.22/VPWS:121654
VPLS:174841|12.82.16.67/VPLS:174841
21302:29509|32.119.208.124/21302:29509
VPWS:181883|12.82.32.76/VPWS:181883
VPWS:140131|12.82.0.46/VPWS:140131
VPWS:147085|12.82.8.59/VPWS:147085
VPWS:140365|12.82.80.30/VPWS:140365
VPLS:153986|12.82.96.1/VPLS:153986
VPLS:170155|12.82.96.19/VPLS:170155
VPWS:102863|12.82.76.28/VPWS:102863
VPLS:164293|12.82.76.24/VPLS:164293
VPWS:170822|12.82.0.86/VPWS:170822
VPLS:56783|12.82.114.8/VPLS:56783
VPWS:92309|12.82.104.3/VPWS:92309
VPWS:126933|12.82.0.74/VPWS:126933
VPWS:155562|12.82.90.27/VPWS:155562
VPLS:175371|12.82.0.75/VPLS:175371
VPWS:113040|12.82.58.1/VPWS:113040
VPWS:99118|12.82.80.15/VPWS:99118
VPWS:125165|12.82.70.30/VPWS:125165
VPLS:163774|12.82.40.109/VPLS:163774
VPWS:103169|12.82.40.7/VPWS:103169
VPWS:152455|12.82.86.24/VPWS:152455
VPLS:162671|12.82.0.74/VPLS:162671
VPWS:139009|12.82.118.17/VPWS:139009
VPWS:81949|12.82.82.26/VPWS:81949
VPLS:129048|12.82.70.30/VPLS:129048
VPLS:104780|12.82.102.1/VPLS:104780
VPLS:100729|12.82.0.45/VPLS:100729
VPWS:89433|12.82.86.26/VPWS:89433
VPWS:169747|12.82.32.78/VPWS:169747
VPWS:171444|12.82.86.14/VPWS:171444
VPWS:114064|12.82.16.57/VPWS:114064
VPLS:161569|12.82.110.5/VPLS:161569
VPWS:116430|12.82.0.72/VPWS:116430
VPWS:27242|10.0.38.74/VPWS:27242
VPWS:119500|12.82.90.27/VPWS:119500
VPLS:120953|12.82.40.7/VPLS:120953
VPWS:105841|12.82.64.10/VPWS:105841
VPLS:148803|12.82.127.129/VPLS:148803
VPLS:106861|12.82.80.31/VPLS:106861
VPLS:52152|10.204.176.84/VPLS:52152
VPWS:140038|12.82.24.61/VPWS:140038
VPLS:163561|12.82.40.99/VPLS:163561
